GROUP,PACKAGE,CLASS,INSTRUCTION_MISSED,INSTRUCTION_COVERED,BRANCH_MISSED,BRANCH_COVERED,LINE_MISSED,LINE_COVERED,COMPLEXITY_MISSED,COMPLEXITY_COVERED,METHOD_MISSED,METHOD_COVERED
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,SendGridVersion,37,0,0,0,7,0,3,0,3,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ResourceResolverAssertions,181,0,18,0,39,0,16,0,7,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,MessagingServiceAssertions,56,0,0,0,9,0,7,0,7,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,JavaMailAssertions,43,0,0,0,11,0,5,0,5,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,FreemarkerConfigurationAssersions,25,0,2,0,7,0,3,0,2,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafParserAssertions,67,0,2,0,17,0,7,0,6,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,CloudhopperSplitterAssertions,41,0,2,0,11,0,4,0,3,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,RelativeResolutionAssertions,140,0,6,0,25,0,10,0,7,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion.internal,ThymeleafAssertions,64,0,0,0,7,0,7,0,7,0
reporting/ogham-test-utils-internal,fr.sii.ogham.assertion,OghamInternalAssertions,5,0,0,0,1,0,1,0,1,0
